Date,Open,High,Low,Close,Volume
14/03/18,5290,5357,5230,5301,3443955
14/03/19,5360,5447,5272,5353,4178773
14/03/20,5300,5315,5225,5250,16709917
14/03/24,5253,5368,5225,5306,2591378
14/03/25,5300,5484,5262,5450,3578877
14/03/26,5485,5620,5480,5620,4700578
14/03/27,5600,5655,5550,5633,3938659
14/03/28,5633,5809,5620,5809,3655543
14/03/31,5810,5843,5700,5754,4234084
14/04/01,5785,5880,5753,5880,3224829
14/04/02,5851,5935,5750,5780,4626917
14/04/03,5835,5835,5601,5660,4515461
14/04/04,5684,5761,5610,5683,4361858
14/04/07,5476,5545,5461,5499,4270518
14/04/08,5462,5526,5419,5489,7656454
14/04/09,5475,5501,5415,5487,4349571
14/04/10,5520,5520,5348,5490,3841944
14/04/11,5410,5501,5393,5469,3245728
14/04/14,5449,5461,5334,5461,2895771
14/04/15,5477,5490,5374,5386,3329628
14/04/16,5467,5471,5360,5455,2017679
14/04/17,5477,5505,5425,5505,3248104
14/04/22,5511,5550,5425,5521,4672757
14/04/23,5540,5540,5487,5532,6903518
14/04/24,5532,5640,5503,5587,3743922
14/04/25,5584.64,5678,5527,5664,3034538
14/04/29,5601,5693,5527,5620,3749746
14/04/30,5629,5693,5579,5625,5143492
14/05/02,5650,5734,5650,5700,2814869
14/05/05,5652,5748,5651,5690,1454664
14/05/06,5690,5715,5616,5621,1476685
14/05/08,5660,5726,5641,5696,3862707
14/05/09,5657,5715,5657,5715,3018600
14/05/12,5717,5735,5693,5710,1759295
14/05/13,5695,5777,5695,5773,1660470
14/05/14,5809,5851,5746,5851,7268471
14/05/15,5850,5915,5821,5837,6283403
14/05/16,5802,5889,5780,5806,3694558
14/05/19,5805,5950,5788,5904,4709424
14/05/20,5887,5904,5803,5840,3622652
14/05/21,5820,5935,5801,5900,2696293
14/05/22,5911,5950,5882,5935,2778762
14/05/23,5911,6006,5911,6000,3430765
14/05/26,6004,6019,5909,5950,1275722
14/05/27,5950,5975,5890,5920,3123470
14/05/28,5940,5961,5903,5938,4106629
14/05/29,5962,5991,5938,5972,2008927
14/05/30,5978,6004,5911,5911,6155844
14/06/02,5971,5989,5921,5985,3387110
14/06/03,5995,6058,5964,6037,3718655
14/06/04,6005,6047,5915,5923,5330903
14/06/05,5950,6224,5942,6201,5902039
14/06/06,6210,6244,6110,6180,6780315
14/06/09,6220,6279,6038,6117,4134412
14/06/10,6120,6239,6078,6177,7605092
14/06/11,6177,6230,6099,6134,4219853
14/06/12,6100,6209,6100,6136,2799969
14/06/13,6133,6175,6043,6116,3177490
14/06/17,6110,6214,6094,6166,4059100
14/06/18,6190,6190,6109,6128,2753325
14/06/19,6147,6234,6131,6220,8972729
14/06/20,6172,6232,6060,6141,11653209
14/06/23,6130,6197,6089,6145,1984851
14/06/24,6125,6249,6125,6249,3738257
14/06/25,6225,6248,6151,6163,3760053
14/06/26,6165,6235,6068,6169,3324504
14/06/27,6132,6193,6075,6152,1432308
14/06/30,6170,6204,6117,6175,2709296
14/07/01,6175,6305,6161,6300,2917607
14/07/02,6300,6349,6251,6320,3192826
14/07/03,6330,6330,6157,6230,2020369
14/07/04,6230,6230,6120,6185,1686043
14/07/07,6168,6229,6123,6212,1336433
14/07/08,6200,6260,6181,6215,2593292
14/07/09,6215,6305,6208,6300,4243935
14/07/10,6300,6303,6050,6180,4282381
14/07/11,6200,6200,6106,6157,2233236
14/07/14,6200,6240,6147,6152,1630416
14/07/15,6179,6179,6045,6115,3705882
14/07/16,6150,6219,6122,6197,4316831
14/07/17,6180,6218,6052,6123,3489259
14/07/18,6068,6109,6007,6109,3726084
14/07/21,6092,6116,6013,6048,2110039
14/07/22,6061,6210,6061,6187,3427884
14/07/23,6199,6208,6067,6118,5384594
14/07/24,6105,6154,6070,6129,3445031
14/07/25,6145,6145,6072,6080,2867527
14/07/28,6080,6178,6080,6175,4236753
14/07/29,6200,6288,6174,6250,3830930
14/07/30,6253,6253,6102,6102,3364040
14/07/31,6100,6148,6061,6110,2756035
14/08/01,6100,6131,6025,6074,2421286
14/08/04,6091,6173,6057,6154,3525422
14/08/05,6145,6226,6101,6150,2507724
14/08/06,6070,6113,5968,6024,2913398
14/08/07,6005,6051,5910,6019,3313091
14/08/08,5920,6021,5871,6018,3911649
14/08/11,6030,6180,6024,6140,3109399
14/08/12,6140,6237,6127,6172,3135447
14/08/13,6204,6450,6199,6338,6746126
14/08/14,6315,6426,6315,6382,4395662
14/08/15,6416,6479,6359,6362,3453133
14/08/18,6392,6453,6392,6420,2649799
14/08/19,6435,6514,6387,6453,2757331
14/08/20,6450,6450,6360,6413,2896120
14/08/21,6450,6488,6366,6456,4553570
14/08/22,6498,6498,6371,6400,2513757
14/08/25,6429,6476,6375,6476,1396005
14/08/26,6476,6595,6432,6595,2901204
14/08/27,6598,6662,6560,6603,3173987
14/08/28,6620,6660,6581,6630,5105328
14/08/29,6631,6659,6560,6600,6277040
14/09/01,6618,6618,6508,6542,2105246
14/09/02,6542,6599,6531,6555,3440157
14/09/03,6600,6829,6573,6829,4442439
14/09/04,6799,6943,6748,6879,8020406
14/09/05,6900,6926,6848,6870,2944856
14/09/08,6870,6915,6783,6800,2954238
14/09/09,6800,6851,6750,6818,4677970
14/09/10,6755,6813,6755,6800,5443106
14/09/11,6800,6850,6777,6827,5581753
14/09/12,6823,6840,6780,6820,4873180
14/09/15,6782,6830,6700,6770,4540262
14/09/16,6771,6820,6722,6800,3540825
14/09/17,6800,6869,6770,6809,3446625
14/09/18,6819,6880,6818,6873,7880067
14/09/19,6900,7017,6825,6847,5835962
