Date,Open,High,Low,Close,Volume
14/11/11,23600,23711,23205,23397,393696
14/11/12,23599,23919,23407,23851,678236
14/11/13,23800,24077,23743,23925,760828
14/11/14,23925,24193,23578,24112,641078
14/11/17,24150,24279,23723,24070,521291
14/11/18,24070,24400,23740,24310,701159
14/11/19,24475,24475,23873,24166,335204
14/11/20,24207,24467,23549,23710,385674
14/11/21,23710,24566,23710,24432,394053
14/11/24,24425,24891,24300,24646,364407
14/11/25,24600,24699,24180,24400,1161717
14/11/26,24400,24690,24047,24360,591901
14/11/27,24360,24681,24024,24517,208976
14/11/28,24500,24996,24255,24297,369520
14/12/01,24105,24220,23276,23640,678335
14/12/02,23900,24328,23501,24307,573188
14/12/03,24277,24497,23820,24129,512779
14/12/04,24200,24538,23657,23803,612571
14/12/05,23740,24191,23740,23864,534759
14/12/08,24108,24176,23737,24016,427743
14/12/09,23733,24068,23577,23577,606190
14/12/10,23610,24190,23518,23546,468050
14/12/11,23500,23759,23308,23308,612967
14/12/12,23255,23422,22847,23200,542184
14/12/15,23129,23331,22865,22958,533777
14/12/17,22750,23321,22501,22917,924341
14/12/18,23075,24602,23075,24524,1985766
14/12/19,24766,24998,24323,24323,895592
14/12/22,24320,24800,24185,24364,364297
14/12/23,24365,24789,24251,24636,277709
14/12/24,24749,24800,24224,24300,34794
14/12/29,24230,25177,24230,25115,188591
14/12/30,24943,25092,24599,24739,171681
14/12/31,24985,24985,24600,24900,43558
15/01/02,24854,25167,24405,24440,161439
15/01/05,24500,24786,23400,23495,535672
15/01/06,23410,24617,23410,24476,377112
15/01/07,24150,24948,24000,24617,288339
15/01/08,25250,25281,24579,25083,357707
15/01/09,25048,25100,24400,24433,323887
15/01/12,24400,24707,23800,23800,270243
15/01/13,23655,24900,23655,24708,422512
15/01/14,24485,24700,23889,24063,798888
15/01/15,24180,24575,23810,24176,477608
15/01/16,23800,24200,23712,23712,594662
15/01/19,23973,23973,23585,23950,127661
15/01/20,23808,24425,23808,24325,510567
15/01/21,24300,24461,24001,24366,510966
15/01/22,24600,25174,24500,24715,514514
15/01/23,25000,25200,24601,24750,904770
15/01/26,24607,24970,24500,24874,316576
15/01/27,24999,25641,24928,25457,428197
15/01/28,25407,25999,25069,25755,790554
15/01/29,25755,25825,25221,25369,436993
15/01/30,24701,25854,24701,25648,458647
15/02/02,25711,26278,24889,25472,367554
15/02/03,25908,26262,25408,26023,635570
15/02/04,26023,26254,25670,25981,463025
15/02/05,25651,25932,25151,25672,351731
15/02/06,25941,25941,25427,25750,384842
15/02/09,25501,25911,25192,25530,325891
15/02/10,25381,25739,25358,25500,475801
15/02/11,25500,25837,25250,25250,558505
15/02/12,25249,25939,25155,25870,314243
15/02/13,26082,26376,25582,26140,836579
15/02/16,26359,26444,25738,26000,562108
15/02/17,26000,26127,25561,25573,963161
15/02/18,25784,25978,25400,25400,511829
15/02/19,25400,25785,25084,25779,611999
15/02/20,25779,25799,25220,25692,214804
15/02/23,25900,26244,25160,25600,709811
15/02/24,25600,25600,25244,25501,606042
15/02/25,25453,25800,25406,25700,725550
15/02/26,25940,25990,25446,25704,556743
15/02/27,25652,25927,25423,25582,628651
15/03/02,25857,25857,25046,25130,677802
15/03/03,25340,25798,24995,24995,790436
15/03/04,25001,25211,24866,25007,457193
15/03/05,24990,25421,24822,25349,678391
15/03/06,25349,25689,25220,25300,485791
15/03/09,25350,25350,24808,24986,521874
15/03/10,24980,24980,23999,24225,967941
15/03/11,24170,24235,23821,24106,1711464
15/03/12,24379,24781,24255,24650,1216235
15/03/13,25000,25000,24000,24218,480972
15/03/16,24331,24768,24069,24764,695082
15/03/17,24810,24908,24385,24650,541873
15/03/18,24799,25000,24300,24950,736786
15/03/19,25225,25480,24650,24650,1820257
15/03/20,24591,25200,24172,24180,717738
15/03/23,24426,24690,24000,24690,683321
15/03/24,24350,25407,24350,25407,672691
15/03/25,25426,25426,24977,25170,752534
15/03/26,24880,24991,24370,24650,719842
15/03/27,24200,24219,23748,23901,543496
15/03/30,24099,24142,23831,23831,1005438
15/03/31,23785,24161,23655,23778,1069620
15/04/01,23651,24181,23651,24075,450658
15/04/02,24184,24210,23770,23869,566359
15/04/07,24120,24427,24050,24326,717950
15/04/08,24439,24440,23980,24164,711781
15/04/09,24300,24361,24015,24150,432563
15/04/10,24250,24445,24001,24395,608794
15/04/13,24500,24500,24082,24251,766758
15/04/14,24211,24549,24211,24515,736106
15/04/15,24500,24909,24395,24909,567453
15/04/16,24909,25395,24814,25290,1297035
15/04/17,25200,25369,25002,25156,819748
15/04/20,25149,25249,24761,25100,1005165
15/04/21,25100,25498,25008,25407,470291
15/04/22,25400,25578,25323,25463,542243
15/04/23,25500,25800,25400,25566,698410
15/04/24,25700,25700,25304,25601,421980
15/04/28,25600,25899,25500,25800,992012
15/04/29,25805,25900,25284,25658,1375156
15/04/30,25658,25999,25622,25678,1024637
15/05/04,25814,25971,25264,25505,750759
15/05/05,25505,25665,25350,25650,731658
15/05/06,25315,25648,25217,25457,841224
15/05/07,25300,25419,24789,25145,822106
15/05/08,25443,25621,24573,25108,877892
15/05/11,25108,25545,24961,25303,701690
15/05/12,25105,25497,25060,25175,398910
15/05/13,25145,25390,25050,25121,435662
15/05/14,25200,25397,24874,25231,854996
15/05/15,25246,25565,25171,25400,618609
15/05/18,25401,25486,25194,25468,601181
15/05/19,25352,25500,25251,25500,275343
15/05/20,25327,25631,25259,25631,315011
15/05/21,25600,25650,25300,25394,353920
15/05/22,25400,25500,25312,25400,389677
15/05/25,25539,25539,25127,25205,205048
15/05/26,25228,25302,24883,24900,916276
15/05/27,24900,24900,24159,24624,910790
15/05/28,24326,24774,24272,24512,704319
15/05/29,24500,24554,23911,24100,1425485
15/06/01,24049,24599,23900,24158,571939
15/06/02,24300,24455,23849,24050,650875
15/06/03,24065,24065,23535,23569,859385
15/06/04,23350,23801,23209,23458,747540
15/06/05,23244,23741,23244,23567,472771
15/06/08,23600,23771,23492,23640,382431
15/06/09,23634,23746,23434,23650,468338
15/06/10,23717,23840,23511,23638,674764
15/06/11,23826,24000,23650,23825,657349
15/06/12,23825,23859,23462,23462,295358
15/06/15,23326,23699,23176,23176,297933
15/06/17,23543,23543,23056,23186,466876
15/06/18,23400,23499,22803,23201,1815222
15/06/19,23201,23409,23089,23195,872166
15/06/22,23388,23777,23108,23685,544502
15/06/23,23777,24200,23600,24090,1022685
15/06/24,24069,24300,23477,24105,590537
15/06/25,24110,24291,23905,24201,501987
15/06/26,24200,24297,23888,24000,476601
15/06/29,23750,24074,23301,23876,284738
15/06/30,23995,24397,23717,24180,1001772
15/07/01,24094,24347,23930,24061,707389
15/07/02,24061,24456,23953,24250,332708
15/07/03,24281,24383,24000,24150,208370
15/07/06,23936,24705,23809,24705,663561
15/07/07,24650,24654,23500,23577,595705
15/07/08,23500,24270,23457,24201,612190
15/07/09,24223,24828,24077,24828,495192
15/07/10,24850,25144,24579,25144,548523
15/07/13,25144,25500,25000,25340,489682
15/07/14,25340,25499,24993,25250,277243
15/07/15,25351,25530,25205,25292,456857
15/07/16,25335,25524,24722,25239,761215
15/07/17,25292,25530,25109,25426,414463
15/07/20,25400,25477,25061,25389,258255
15/07/21,25427,25792,25339,25780,500755
15/07/22,25505,25780,25120,25350,609078
15/07/23,25350,25772,25069,25770,909768
15/07/24,25500,25801,24800,25050,433386
15/07/27,24767,25500,24767,25089,299671
15/07/28,25490,25490,24635,24726,410406
15/07/29,24756,25568,24577,25568,571097
15/07/30,25749,25749,24910,25260,506276
15/07/31,25595,25657,24903,25245,428853
15/08/03,25341,26223,25084,25791,708539
15/08/04,26200,27450,25860,27102,1131780
15/08/05,27174,27174,25760,25952,1228611
15/08/06,25955,26350,25107,25605,1003539
15/08/07,25577,25577,25038,25100,657914
15/08/11,25200,25481,25032,25175,1023211
15/08/12,25118,25152,24091,24104,872864
15/08/13,24355,25000,24108,24577,819877
15/08/14,24470,24748,24140,24280,263954
15/08/17,24308,24655,23940,24090,357457
15/08/18,23997,24377,23729,24205,317682
