Date,Open,High,Low,Close,Volume
15/08/26,20223,21596,19620,21126,130428
15/08/27,20744,21250,20744,21150,92266
15/08/28,21250,21359,20200,21197,53613
15/08/31,21249,21397,21095,21300,35436
15/09/01,21300,21669,21239,21450,165265
15/09/02,21500,22199,21495,22100,130248
15/09/03,22200,22562,21588,22562,81378
15/09/04,22493,22550,22054,22550,55125
15/09/07,22369,22549,22000,22200,86372
15/09/08,22496,22599,21965,22200,79088
15/09/09,22100,22200,21588,21800,110777
15/09/10,21739,22650,21673,22492,134561
15/09/11,22446,22446,21900,22400,77474
15/09/14,22650,23175,22300,23160,195850
15/09/15,23294,23499,22747,22899,196417
15/09/16,23000,23000,22603,22801,145099
15/09/17,22900,23068,21500,22900,103396
15/09/18,22947,22947,22146,22800,164346
15/09/21,22700,22800,22143,22799,55920
15/09/22,22563,22800,22202,22700,41577
15/09/23,22683,22799,22136,22695,72464
15/09/25,22799,22799,22136,22695,114914
15/09/28,22690,22693,21895,22280,56993
15/09/29,22296,22514,22229,22300,47973
15/09/30,22124,22699,22124,22600,75244
15/10/01,22600,22690,22490,22600,160698
15/10/02,22600,22680,22020,22595,145713
15/10/05,22650,22650,22502,22589,125523
15/10/06,22700,22700,22542,22590,116747
15/10/07,22590,22701,22447,22600,77742
15/10/08,22650,22650,22364,22600,58735
15/10/09,22700,22701,22618,22698,357158
15/10/12,22700,23242,22650,23161,155671
15/10/13,22884,23197,22884,23063,29936
15/10/14,22685,22899,22531,22700,78177
15/10/15,22510,22700,22510,22520,25998
15/10/16,22550,22699,22030,22699,257938
15/10/19,22690,22690,21875,22320,83226
15/10/20,22320,22697,21856,22300,87495
15/10/21,21855,22600,21855,22600,19939
15/10/22,22565,22749,22012,22245,136677
15/10/23,22250,22747,22129,22350,218501
15/10/26,22300,22490,21855,22400,270672
15/10/27,22350,22350,21857,22120,123565
15/10/28,22100,22465,21861,21950,289958
15/10/29,21900,22549,21631,22200,100838
15/10/30,21579,22348,21579,22300,79327
15/11/02,22300,22599,22262,22400,200457
15/11/03,22151,22449,21757,22290,35236
15/11/04,22200,22287,21908,22200,53030
15/11/05,21801,22499,21801,22050,74944
15/11/06,22000,22033,21030,21550,86000
15/11/09,21500,21820,21150,21472,108649
15/11/10,21000,22281,21000,21776,167873
15/11/11,21423,21665,21423,21526,23913
15/11/12,21400,21833,21220,21550,58005
15/11/13,21113,21480,21113,21300,96236
15/11/16,21300,22293,21150,21300,162629
15/11/17,21150,21850,21129,21195,127409
15/11/18,21200,21200,21050,21075,63651
15/11/19,21051,21190,21050,21189,18987
15/11/20,21050,21469,21050,21421,87698
15/11/23,21400,22285,21400,21900,106808
15/11/24,21900,22190,21142,21900,102292
15/11/25,21400,22200,21400,21900,52296
15/11/26,21900,21900,21120,21550,63543
15/11/27,21500,21574,21436,21573,62292
15/11/30,21544,21544,21001,21124,33057
15/12/01,21650,21650,21004,21100,58297
15/12/02,21061,21893,20252,20825,129837
15/12/03,20755,21096,20120,20400,219853
15/12/04,21300,21300,20101,20181,326578
15/12/07,20700,20990,20301,20363,73061
15/12/08,21198,21198,19791,20110,230943
15/12/09,20306,20448,20109,20275,87156
15/12/10,20100,20100,18000,18250,115068
15/12/11,18800,20600,16750,17100,681410
15/12/14,17900,20300,17320,18500,220092
15/12/15,18500,18761,18450,18600,155594
15/12/17,18999,19300,18816,18820,61166
15/12/18,19759,19759,18602,18662,57754
15/12/21,19099,19099,18451,18750,71422
15/12/22,18750,19810,18750,19461,59120
15/12/23,19400,19809,18887,19798,15819
15/12/24,19811,19932,19718,19880,19902
15/12/28,19011,20990,18451,18806,94599
15/12/29,18815,19800,18814,19580,89688
15/12/30,19055,19650,19001,19157,94459
15/12/31,19595,19595,18950,18950,6273
16/01/04,18806,19022,18700,19022,47009
16/01/05,19466,19466,18808,19053,17882
16/01/06,19260,19498,18450,18655,92704
16/01/07,18581,19199,18450,18699,89983
16/01/08,19000,19063,18200,18883,45844
16/01/11,18255,18744,18044,18592,59591
16/01/12,18401,19115,18029,18650,33801
16/01/13,18348,19200,17693,18808,59854
16/01/14,18621,18627,18404,18500,26308
16/01/15,18180,18628,18049,18500,58608
16/01/18,18477,18543,18089,18502,77649
16/01/19,18063,18898,18063,18700,43830
16/01/20,18281,18765,18275,18450,190298
16/01/21,19015,19015,17816,18273,65039
16/01/22,17472,18850,17350,17832,183371
16/01/25,17806,18520,17765,17850,32858
16/01/26,18340,19200,17708,17955,53780
16/01/27,18757,19000,17752,17952,166808
16/01/28,17660,18539,17660,18000,122100
16/01/29,17900,18000,17650,17852,210434
16/02/01,17992,18531,17853,18339,51497
16/02/02,18707,18710,17698,18000,61952
16/02/03,18700,18700,17502,17760,141991
16/02/04,18173,18325,17653,18063,57053
16/02/05,17650,18600,17650,18005,30794
16/02/08,18025,18701,17800,18050,35760
16/02/09,17686,18750,17686,17900,49942
16/02/10,17888,18499,17888,18042,25627
16/02/11,17955,18880,17850,17958,79533
16/02/12,17689,18599,17689,18500,53317
16/02/15,18550,18995,17801,18610,156848
16/02/16,17900,20392,17900,20000,118235
16/02/17,20000,20340,19520,20100,107419
16/02/18,20001,20332,20000,20105,43412
16/02/19,19463,20761,19463,19898,78244
16/02/22,19898,19900,19550,19740,58708
16/02/23,19550,19888,19550,19550,30963
16/02/24,19800,20400,18800,19800,127101
16/02/25,19820,19903,19511,19699,34634
16/02/26,20380,20700,19505,19804,32784
16/02/29,19836,20500,19450,19905,35932
16/03/01,18050,20400,18050,19700,64579
16/03/02,19450,21797,19450,21154,116002
16/03/03,21140,22714,20500,21600,102715
16/03/04,22500,22600,21501,21550,51183
16/03/07,21900,22327,21401,22327,48143
16/03/08,22327,22399,21554,21896,29271
16/03/09,21899,21899,21370,21500,40688
16/03/10,21400,21631,21400,21500,9428
16/03/11,21410,21850,21410,21849,86334
16/03/14,22300,22300,21400,21850,61060
16/03/15,22300,22300,21500,21850,13959
16/03/16,21510,21998,21400,21667,39625
16/03/17,21501,22000,21000,21498,86048
16/03/18,22195,24132,21000,24132,533465
16/03/22,23700,24095,22852,23432,67890
16/03/23,23500,23999,21506,22950,95775
16/03/24,22950,22951,21505,22880,35406
16/03/29,22880,23901,22049,22678,59133
16/03/30,22917,24000,22657,23200,89052
16/03/31,22550,23476,22550,23476,61309
16/04/01,24000,24000,22250,22950,40050
16/04/04,24000,24255,22900,23500,41378
16/04/05,24000,24254,22800,23100,49985
16/04/06,24000,24000,23100,23400,22511
16/04/07,23300,23400,23000,23400,48049
16/04/08,23410,23996,22550,23517,129849
16/04/11,23000,24254,22661,23880,51333
16/04/12,23250,24242,22101,22912,61479
16/04/13,23097,24199,23097,23502,33589
16/04/14,22764,24196,22701,23990,33487
16/04/15,23701,24199,22400,23300,36361
16/04/18,23300,24498,23300,24260,31232
16/04/19,24299,24963,24299,24864,60360
16/04/20,24500,24994,24391,24808,99342
16/04/21,24020,24799,24020,24550,26326
16/04/22,24075,24800,23600,23801,31896
16/04/25,23885,24997,23885,24200,9796
16/04/26,24201,24300,23001,23750,22028
16/04/28,23626,24071,23001,23321,39635
16/04/29,23321,24493,23002,23484,41211
16/05/03,23800,23999,23600,23800,119776
16/05/04,23600,23737,23140,23479,48331
16/05/05,23400,23798,23198,23400,121350
16/05/06,23350,23399,23001,23299,6675
16/05/09,23300,23300,22084,22732,45696
16/05/10,22150,22986,22150,22859,48075
16/05/11,22859,22986,22501,22800,22260
16/05/12,22500,23000,22200,22800,104070
16/05/13,22800,22800,22220,22500,100490
16/05/16,22400,22639,22400,22400,73114
16/05/17,22400,22576,22000,22200,101819
16/05/18,21680,22500,21680,22500,60303
16/05/19,22500,22783,22290,22372,72349
16/05/20,22438,22438,22231,22400,43577
16/05/23,22400,23011,22301,22887,14842
16/05/24,22944,23000,22700,22900,14050
16/05/25,22959,23134,22894,23100,45853
16/05/26,23090,23672,23000,23300,27367
16/05/27,23300,23300,22725,22890,21995
16/05/30,23000,23000,22693,22693,24001
16/05/31,22890,22890,22712,22808,68797
16/06/01,22800,23400,22105,23400,64259
16/06/02,23399,24200,23189,23504,79449
16/06/03,23724,24500,22413,23280,61504
16/06/06,22500,23401,22310,22659,96691
16/06/07,23000,23486,22000,22591,107782
16/06/08,22591,23100,22300,22744,120260
16/06/09,22852,23499,22299,23101,67056
16/06/10,22850,23400,22351,22800,84360
16/06/13,23350,23500,22738,23100,47765
16/06/14,22300,23065,22101,22300,109814
16/06/15,22200,22398,22165,22250,83742
16/06/17,22300,22950,22101,22808,271620
16/06/20,22808,23600,22301,23600,50143
16/06/21,22700,23550,22506,22602,79184
16/06/22,22602,23999,22602,23650,78956
16/06/23,23704,23912,23200,23600,75728
16/06/24,23136,24063,22311,23794,86177
16/06/27,23794,23800,23347,23450,151042
16/06/28,23450,23650,23000,23300,159885
16/06/29,23300,23450,23200,23200,86488
16/06/30,23200,23480,22664,22937,34802
16/07/01,22397,23584,22397,23194,34803
16/07/04,22977,23178,22350,22965,39031
16/07/05,22400,22946,22400,22400,37770
16/07/06,22443,22635,22005,22068,106774
16/07/07,22068,22400,22000,22068,217685
16/07/08,22060,22671,22018,22372,41644
16/07/11,22372,22517,22200,22227,24130
16/07/12,22299,22570,22258,22375,45359
16/07/13,22251,22428,22250,22300,79339
16/07/14,22200,22275,22200,22249,60655
16/07/15,22110,22450,22088,22262,54828
16/07/18,22262,22659,22165,22200,43514
16/07/19,22649,23428,22189,22200,78500
16/07/20,22069,22998,22069,22299,46351
16/07/21,22200,22547,22200,22340,90051
16/07/22,22147,23060,22070,22728,44460
16/07/25,23000,24000,22529,23501,133173
16/07/26,23006,23950,22921,22950,38396
16/07/27,22950,22990,22451,22668,85900
16/07/28,22650,22799,22213,22500,25654
16/07/29,22990,23871,22500,23300,58546
16/08/01,23599,23599,22941,23115,55221
16/08/02,22601,23000,22523,22817,22810
16/08/04,22701,23380,22701,22992,61247
16/08/05,22900,22952,22516,22815,177227
16/08/08,22815,23999,22786,22900,57992
16/08/10,23000,23176,22639,23000,120334
16/08/11,22802,23000,22802,23000,14245
16/08/12,23000,24000,22914,23092,32782
16/08/15,23599,23599,23086,23150,11398
16/08/16,23235,23304,22015,22399,138984
16/08/17,22399,22399,22091,22123,43244
16/08/18,22003,22250,21980,22150,45745
16/08/19,22100,22202,21915,22050,60222
16/08/22,22051,22143,21615,22020,21284
16/08/23,21970,23228,21900,22350,26693
16/08/24,22350,22449,21807,22000,55689
16/08/25,22000,23900,21909,21954,52023
16/08/26,21936,22148,21800,21954,26826
16/08/29,21700,21957,21686,21864,12219
16/08/30,21600,21918,21600,21890,42462
16/08/31,21751,22374,21722,22200,150432
16/09/01,22030,22368,21650,22000,93374
16/09/02,22000,22600,21999,22100,192979
16/09/05,22110,22302,21739,22000,54098
16/09/06,23045,23045,21932,22002,76876
16/09/07,22000,22713,22000,22460,87122
16/09/08,22440,22800,22150,22315,125925
16/09/09,22250,22484,22250,22350,111597
16/09/12,22250,22388,22250,22300,65051
16/09/13,22400,22592,22059,22248,91239
16/09/14,22485,22485,22110,22298,52974
16/09/15,22250,22664,22197,22300,91605
16/09/16,22800,22800,22235,22235,206492
16/09/19,22020,22565,22020,22502,102534
16/09/20,22500,23358,22500,23250,203516
16/09/21,22250,22997,22245,22400,141446
16/09/22,22250,23450,22250,22950,148011
16/09/23,22800,23619,22800,23109,102503
16/09/26,23000,23401,22291,22513,78440
16/09/27,22600,23171,22309,22309,78472
16/09/28,23000,23013,22500,22700,32504
16/09/29,22543,22835,22403,22700,25677
16/09/30,22253,22884,22253,22400,169632
16/10/03,22466,23000,22260,22601,33131
16/10/04,22710,23000,22621,22802,21594
16/10/05,22600,22985,22581,22735,40292
16/10/06,22735,22904,22488,22800,55438
16/10/07,22564,23183,22564,23089,31947
16/10/10,23000,23200,22999,23027,12222
16/10/11,23000,23529,22638,23496,108494
16/10/12,24000,24000,22566,23499,23883
16/10/13,23600,23699,23246,23695,44843
16/10/14,23700,23999,23151,23611,53034
16/10/17,23841,23978,23409,23606,59453
16/10/18,23630,24293,22620,24108,36161
16/10/19,24063,24063,23120,23618,50770
16/10/20,24074,24257,23537,23921,36774
16/10/21,23526,24880,23526,24800,212249
16/10/24,23926,24980,23926,24587,60016
16/10/25,24587,24700,24036,24279,15387
16/10/26,24280,24699,23939,24403,7462
16/10/27,24400,24700,24269,24600,58736
16/10/28,24700,24798,24004,24384,51247
16/10/31,24595,24789,24078,24210,38793
16/11/01,24500,24800,24273,24500,61913
16/11/02,24259,24605,24228,24430,44159
16/11/03,24400,24700,24204,24700,21959
16/11/04,24129,24386,23989,24031,16441
16/11/07,23927,24799,23919,24700,48906
16/11/08,24300,24800,24300,24800,25395
16/11/09,24300,24500,24000,24280,30521
16/11/10,24027,24029,23372,23800,175958
16/11/11,23800,23801,22800,23163,109583
16/11/14,23626,23626,22199,22676,35670
16/11/15,23000,23000,22677,23000,56414
16/11/16,22501,23028,22500,22963,11450
16/11/17,23100,23700,22917,23107,38093
16/11/18,22900,23998,22800,23285,62312
16/11/21,23001,23399,23001,23201,46713
16/11/22,23399,24280,22902,23569,164716
16/11/23,23569,24278,23057,23101,95936
16/11/24,23101,23814,23021,23200,18315
16/11/25,23200,23650,23200,23210,16068
16/11/28,22900,24280,22900,23350,21603
16/11/29,24238,24238,23400,23550,30689
16/11/30,23208,24000,23208,23305,43201
16/12/01,24000,24000,23450,23600,72641
16/12/02,24000,24000,23302,23600,131757
16/12/05,23450,24170,23399,23794,40911
16/12/06,23794,24164,23200,23201,41636
16/12/07,23700,24149,23201,23300,53515
16/12/08,24165,24165,23483,23831,61487
16/12/09,23483,23895,23480,23480,80699
16/12/12,23480,23649,23381,23499,21702
16/12/13,23489,23650,23000,23401,78194
16/12/14,23410,23964,23410,23760,55481
16/12/15,23633,23650,23049,23250,62831
16/12/19,23275,23799,23251,23350,31337
16/12/20,23401,23648,23351,23550,20156
16/12/21,23400,23648,23400,23456,2703
16/12/22,23649,23649,23300,23350,13836
16/12/23,23350,23506,23250,23350,17845
16/12/28,23600,23649,23350,23350,22732
16/12/29,23650,23829,23350,23640,34631
16/12/30,23640,23649,23351,23400,7132
17/01/03,23473,23639,23363,23626,7259
17/01/04,23568,23917,23350,23497,16177
17/01/05,23658,23796,23251,23380,26564
17/01/06,23500,23500,23380,23488,2255
17/01/09,23551,23650,23250,23380,14866
17/01/10,23650,23852,23380,23425,20748
17/01/11,23584,23650,23251,23380,64375
17/01/12,23380,23701,23380,23625,38445
17/01/13,23729,23900,23381,23499,8998
17/01/16,23499,23649,23485,23500,35152
17/01/17,23950,23950,23539,23650,17763
17/01/18,23650,23700,23500,23649,33941
17/01/19,23650,23651,23536,23650,17162
17/01/20,23500,24108,23500,23501,9591
17/01/23,23505,23650,23480,23500,19141
17/01/24,23500,24400,23500,23650,35780
17/01/25,23530,24199,23530,23531,41302
17/01/26,24200,24499,23530,24200,30390
17/01/27,23610,24106,23351,23650,17626
17/01/30,23530,24126,23528,23957,26639
17/01/31,23530,24706,23530,24013,68036
17/02/01,23532,25116,23532,24900,169608
17/02/02,24600,24999,24200,24381,84291
17/02/03,24015,24573,24015,24051,43321
17/02/06,24020,24500,23530,23850,91536
17/02/07,23737,23737,23115,23500,70229
17/02/08,23500,23500,23250,23276,16171
17/02/09,23481,24080,23280,23887,48831
17/02/10,23550,24280,23255,23601,68997
17/02/13,23590,24600,23501,23701,19043
17/02/14,24100,24397,23650,24101,120169
17/02/15,23727,24946,23727,24500,70957
17/02/16,24120,24643,24120,24643,35111
17/02/17,24200,24650,23250,24222,45494
17/02/20,23600,24699,23600,24500,44976
17/02/21,23986,24723,23986,24066,20122
17/02/22,23932,24230,23600,24001,52203
17/02/23,23620,24361,23620,24200,14582
17/02/24,24210,24721,24210,24416,24222
17/02/27,24721,24721,23600,24333,35103
17/02/28,24507,24507,24201,24251,37008
17/03/01,24251,24419,24250,24300,12678
17/03/02,23929,24693,23929,24352,16292
17/03/03,24510,24647,24001,24565,18699
17/03/06,24700,24976,24600,24893,32957
17/03/07,24800,26000,24651,24911,18606
17/03/08,25200,25397,24753,24951,23564
17/03/09,24701,25397,24701,25250,41978
17/03/10,25000,25393,25000,25374,19763
17/03/13,25374,26300,25299,25561,44233
17/03/14,25570,26755,25200,25691,43929
17/03/15,25700,25807,24801,25701,49266
17/03/16,25500,26676,25500,26011,74397
17/03/17,25616,26350,25583,26150,167330
17/03/20,26150,27191,26000,26200,39153
17/03/22,25241,25914,24756,25500,30628
17/03/23,25335,25871,25335,25400,11279
17/03/24,25875,25875,25306,25306,30504
17/03/27,25052,25400,24728,24732,66834
17/03/28,24900,25494,24802,25414,197007
17/03/29,25300,25554,25289,25420,147163
17/03/30,25401,25794,25401,25600,149626
17/03/31,25500,25500,24862,25457,60180
17/04/03,25100,25800,24240,25711,81157
17/04/04,25700,25700,24641,24878,105526
17/04/05,24334,24900,24000,24400,68155
17/04/06,24250,24300,23653,24100,40387
17/04/07,24050,24350,23945,24017,37917
17/04/10,24017,24374,23851,23902,12677
17/04/11,23951,24487,23850,24275,54101
17/04/12,24000,24567,23800,23855,115127
17/04/13,24400,24400,23850,23850,97406
17/04/18,24000,24172,23750,23800,17356
17/04/19,23726,24241,23726,24241,19546
17/04/20,24917,24917,23959,24280,9393
17/04/21,24116,24218,24000,24100,28403
17/04/24,24050,24190,23765,24000,44796
17/04/25,24390,24390,23803,24000,127302
17/04/26,23758,24500,23758,24264,18390
17/04/28,24000,25000,24000,24735,22518
17/05/02,24899,25598,24141,25598,44166
17/05/03,25598,25649,24977,25100,74273
17/05/04,24976,25506,24806,25300,33374
17/05/05,25480,25600,24213,24834,54749
17/05/08,25250,25250,24539,24768,5536
17/05/09,24768,25100,24514,25099,10081
17/05/10,25396,25396,24709,25367,33140
17/05/11,25396,25477,24805,25477,34525
17/05/12,24911,25800,24911,25477,33505
17/05/15,24950,26550,24808,25286,25213
17/05/16,25286,25603,24877,25282,24144
17/05/17,25282,25615,24676,24915,156624
17/05/18,24628,25200,24628,24800,68225
17/05/19,25200,25345,24573,24589,18075
17/05/22,25197,25362,24549,25029,31884
17/05/23,24550,25422,24500,25000,37266
17/05/24,24900,25000,24715,25000,22794
17/05/25,24800,25000,24794,24919,21143
17/05/26,24510,25312,24510,25161,35991
17/05/29,24602,25013,24602,24775,10474
17/05/30,24500,25525,24405,24968,34406
17/05/31,24968,25492,24500,24500,35838
17/06/01,24500,26001,24500,24704,90096
17/06/02,24500,25526,24500,24900,75508
17/06/05,24511,25351,24511,25081,18656
17/06/06,24523,25646,24485,24681,89006
17/06/07,24500,24898,24500,24500,26762
17/06/08,23965,24675,23517,23800,152700
17/06/09,23455,24200,23455,23900,199707
17/06/12,23550,24243,23550,23950,103594
17/06/13,23900,24101,23898,23900,79697
17/06/14,23800,24385,23800,23907,35047
17/06/15,24267,24780,23934,24780,206976
17/06/19,25507,25507,24288,24603,42725
17/06/20,24736,24736,24287,24600,39888
17/06/21,24655,24927,24488,24600,75895
17/06/22,24919,24919,24029,24300,29348
17/06/23,24100,24450,24090,24200,29759
17/06/26,24500,24649,24247,24400,44428
17/06/27,24400,24599,24155,24369,19195
17/06/28,24499,24500,24155,24300,32563
17/06/29,24300,24602,24191,24200,23046
17/06/30,24202,24397,23860,23931,159551
17/07/03,24003,24078,23869,24000,147951
17/07/04,24410,24410,24000,24162,34775
17/07/05,24250,24300,24039,24039,33812
17/07/06,24380,24380,24094,24100,21609
17/07/07,24400,24489,23894,24162,103282
17/07/10,24383,25476,24003,24500,84979
17/07/11,24605,25477,24562,25042,107784
17/07/12,25335,25480,25010,25010,39168
17/07/13,24998,-,-,24960,38136
17/07/14,24866,24995,24639,24639,30154
17/07/17,24400,24815,24299,24400,37708
17/07/18,24285,24826,24226,24791,45266
17/07/19,24420,25401,24403,24515,50467
17/07/20,25073,25606,24466,25371,57374
17/07/21,24807,25371,24807,24967,6669
17/07/24,24726,25401,24400,24400,41621
17/07/25,24956,24956,24452,24760,23856
17/07/26,24651,25283,24210,24210,31019
17/07/27,24300,24859,24210,24859,38240
17/07/28,24548,24999,24252,24353,18332
17/07/31,23927,24907,23623,24240,51080
17/08/01,24600,24699,23808,24273,27447
17/08/02,24162,24743,24101,24410,28527
17/08/03,24506,24904,24472,24660,14372
17/08/04,24900,25189,24594,24594,28114
17/08/07,24205,25087,24205,24700,54164
17/08/08,24668,25397,24255,24900,74101
17/08/10,24410,25668,24410,24900,46961
17/08/11,24500,24894,24500,24501,6624
17/08/14,24505,24999,24505,24819,39667
17/08/15,24901,24901,24663,24825,18191
17/08/16,24825,25367,24825,24918,8010
17/08/17,25422,25518,24855,25000,20510
17/08/18,25000,25100,25000,25000,38653
17/08/21,25000,25902,25000,25650,42720
17/08/22,25200,26074,25200,25930,195446
17/08/23,25500,26199,25417,25510,24822
17/08/24,25300,25950,25244,25949,25861
17/08/25,25950,25979,25503,25813,29801
17/08/28,25949,26198,25500,26035,59683
17/08/29,26200,26200,25740,26098,19622
17/08/30,25779,26147,25500,25500,16085
17/08/31,25500,25968,25500,25900,113006
17/09/01,25388,26438,25388,26400,22550
17/09/04,26436,27169,25950,26410,38278
17/09/05,26000,26804,26000,26600,23698
17/09/06,26354,26598,26000,26200,145815
17/09/07,26000,26681,25877,26489,57489
17/09/08,25965,26581,25250,25501,104511
17/09/11,25002,26445,25002,25671,62848
17/09/12,25163,26167,25163,25572,55225
17/09/13,25500,25983,25199,25500,40759
17/09/14,25900,25900,25359,25600,50660
17/09/15,25350,26055,25171,25503,211725
17/09/18,25510,26018,25057,25599,7810
